6/9/2014 9:00:16 AM	0	61.611625	3.487450
6/9/2014 9:00:21 AM	0	61.915456	3.645971
6/9/2014 9:00:26 AM	0	62.206077	3.487450
6/9/2014 9:00:31 AM	0	62.509908	3.645971
6/9/2014 9:00:36 AM	0	62.813738	3.645971
6/9/2014 9:00:41 AM	0	63.117569	3.645971
6/9/2014 9:00:46 AM	0	63.421400	3.645971
6/9/2014 9:00:51 AM	0	63.619551	2.377807
6/9/2014 9:00:56 AM	0	63.619551	0.000000
6/11/2014 4:54:24 PM	0	63.619551	0.000000
6/11/2014 6:07:06 PM	0	63.896962	3.328930
6/11/2014 6:07:11 PM	0	64.200793	3.645971
6/11/2014 6:07:16 PM	0	64.504624	3.645971
6/11/2014 6:07:21 PM	0	64.795244	3.487450
6/11/2014 6:07:26 PM	0	65.099075	3.645971
6/11/2014 6:07:31 PM	0	65.402906	3.645971
6/11/2014 6:07:36 PM	0	65.693527	3.487450
6/11/2014 6:07:41 PM	0	65.997358	3.645971
6/11/2014 6:07:46 PM	0	66.103038	1.268164
6/11/2014 6:07:51 PM	0	66.103038	0.000000
